room,dist,aggro,wall,action
3,435.135,0,0,wander
3,435.071,0,0,wander
3,435.007,0,0,wander
3,434.94,0,0,wander
3,434.868,0,0,wander
3,434.806,0,0,wander
3,434.734,0,0,wander
3,434.662,0,0,wander
3,434.593,0,0,wander
3,434.51,0,0,wander
3,434.434,0,0,wander
3,434.359,0,0,wander
3,434.279,0,0,wander
3,434.215,0,0,wander
3,434.141,0,0,wander
3,434.07,0,0,wander
3,434.008,0,0,wander
3,433.945,0,0,wander
3,433.882,0,0,wander
3,433.819,0,0,wander
3,433.752,0,0,wander
3,433.666,0,0,wander
3,433.586,0,0,wander
3,433.506,0,0,wander
3,433.435,0,0,wander
3,433.362,0,0,wander
3,433.29,0,0,wander
3,433.217,0,0,wander
3,433.144,0,0,wander
3,433.063,0,0,wander
3,432.986,0,0,wander
3,432.906,0,0,wander
3,432.837,0,0,wander
3,432.764,0,0,wander
3,432.689,0,0,wander
3,432.61,0,0,wander
3,432.529,0,0,wander
3,432.442,0,0,wander
3,432.369,0,0,wander
3,432.275,0,0,wander
3,432.199,0,0,wander
3,432.049,0,0,wander
3,431.958,0,0,wander
3,431.797,0,0,wander
3,431.704,0,0,wander
3,431.545,0,0,wander
3,431.464,0,0,wander
3,431.306,0,0,wander
3,431.203,0,0,wander
3,431.041,0,0,wander
3,430.941,0,0,wander
3,430.857,0,0,wander
3,430.747,0,0,wander
3,430.65,0,0,wander
3,430.561,0,0,wander
3,430.459,0,0,wander
3,430.356,0,0,wander
3,430.272,0,0,wander
3,430.166,0,0,wander
3,430.069,0,0,wander
3,429.971,0,0,wander
3,429.874,0,0,wander
3,429.765,0,0,wander
3,429.669,0,0,wander
3,429.579,0,0,wander
3,429.495,0,0,wander
3,429.398,0,0,wander
3,429.278,0,0,wander
3,429.16,0,0,wander
3,429.029,0,0,wander
3,428.924,0,0,wander
3,428.831,0,0,wander
3,428.727,0,0,wander
3,428.617,0,0,wander
3,428.505,0,0,wander
3,428.377,0,0,wander
3,428.277,0,0,wander
3,428.161,0,0,wander
3,428.049,0,0,wander
3,427.964,0,0,wander
3,427.873,0,0,wander
3,427.763,0,0,wander
3,427.633,0,0,wander
3,427.533,0,0,wander
3,427.413,0,0,wander
3,427.309,0,0,wander
3,427.215,0,0,wander
3,427.11,0,0,wander
3,426.996,0,0,wander
3,426.877,0,0,wander
3,426.783,0,0,wander
3,426.689,0,0,wander
3,426.596,0,0,wander
3,426.506,0,0,wander
3,426.405,0,0,wander
3,426.296,0,0,wander
3,426.182,0,0,wander
3,426.079,0,0,wander
3,425.969,0,0,wander
3,425.872,0,0,wander
3,425.795,0,0,wander
3,425.71,0,0,wander
3,425.598,0,0,wander
3,425.498,0,0,wander
3,425.4,0,0,wander
3,425.312,0,0,wander
3,425.223,0,0,wander
3,425.139,0,0,wander
3,425.045,0,0,wander
3,424.941,0,0,wander
3,424.829,0,0,wander
3,424.7,0,0,wander
3,424.6,0,0,wander
3,424.427,0,0,wander
3,424.321,0,0,wander
3,424.17,0,0,wander
3,424.054,0,0,wander
3,423.969,0,0,wander
3,423.881,0,0,wander
3,423.798,0,0,wander
3,423.716,0,0,wander
3,423.625,0,0,wander
3,423.535,0,0,wander
3,423.417,0,0,wander
3,423.322,0,0,wander
3,423.222,0,0,wander
3,423.13,0,0,wander
3,423.013,0,0,wander
3,422.922,0,0,wander
3,422.826,0,0,wander
3,422.729,0,0,wander
3,422.628,0,0,wander
3,422.522,0,0,wander
3,422.433,0,0,wander
3,422.337,0,0,wander
3,422.238,0,0,wander
3,422.147,0,0,wander
3,422.054,0,0,wander
3,421.928,0,0,wander
3,421.832,0,0,wander
3,421.74,0,0,wander
3,421.652,0,0,wander
3,421.536,0,0,wander
3,421.432,0,0,wander
3,421.339,0,0,wander
3,421.221,0,0,wander
3,421.125,0,0,wander
3,421.028,0,0,wander
3,420.93,0,0,wander
3,420.837,0,0,wander
3,420.742,0,0,wander
3,420.648,0,0,wander
3,420.542,0,0,wander
3,420.418,0,0,wander
3,420.299,0,0,wander
3,420.188,0,0,wander
3,420.078,0,0,wander
3,419.973,0,0,wander
3,419.866,0,0,wander
3,419.735,0,0,wander
3,419.617,0,0,wander
3,419.517,0,0,wander
3,419.41,0,0,wander
3,419.309,0,0,wander
3,419.201,0,0,wander
3,419.085,0,0,wander
3,418.966,0,0,wander
3,418.819,0,0,wander
3,418.695,0,0,wander
3,418.566,0,0,wander
3,418.432,0,0,wander
3,418.288,0,0,wander
3,418.117,0,0,wander
3,418.001,0,0,wander
3,417.864,0,0,wander
3,417.747,0,0,wander
3,417.594,0,0,wander
3,417.418,0,0,wander
3,417.319,0,0,wander
3,417.219,0,0,wander
3,417.108,0,0,wander
3,416.98,0,0,wander
3,416.855,0,0,wander
3,416.741,0,0,wander
3,416.632,0,0,wander
3,416.51,0,0,wander
3,416.394,0,0,wander
3,416.253,0,0,wander
3,416.131,0,0,wander
3,416.021,0,0,wander
3,415.908,0,0,wander
3,415.811,0,0,wander
3,415.705,0,0,wander
3,415.591,0,0,wander
3,415.479,0,0,wander
3,415.373,0,0,wander
3,415.27,0,0,wander
3,415.161,0,0,wander
3,415.052,0,0,wander
3,414.93,0,0,wander
3,414.81,0,0,wander
3,414.711,0,0,wander
3,414.617,0,0,wander
3,414.526,0,0,wander
3,414.421,0,0,wander
3,414.319,0,0,wander
3,414.207,0,0,wander
3,414.107,0,0,wander
3,414.014,0,0,wander
3,413.922,0,0,wander
3,413.83,0,0,wander
3,413.737,0,0,wander
3,413.64,0,0,wander
3,413.513,0,0,wander
3,413.369,0,0,wander
3,413.257,0,0,wander
3,413.152,0,0,wander
3,412.986,0,0,wander
3,412.884,0,0,wander
3,412.733,0,0,wander
3,412.656,0,0,wander
3,412.514,0,0,wander
3,412.424,0,0,wander
3,412.296,0,0,wander
3,412.204,0,0,wander
3,412.093,0,0,wander
3,411.994,0,0,wander
3,411.894,0,0,wander
3,411.755,0,0,wander
3,411.666,0,0,wander
3,411.551,0,0,wander
3,411.416,0,0,wander
3,411.336,0,0,wander
3,411.189,0,0,wander
3,411.086,0,0,wander
3,410.974,0,0,wander
3,410.877,0,0,wander
3,410.793,0,0,wander
3,410.707,0,0,wander
3,410.618,0,0,wander
3,410.531,0,0,wander
3,410.441,0,0,wander
3,410.333,0,0,wander
3,410.247,0,0,wander
3,410.16,0,0,wander
3,410.074,0,0,wander
3,409.984,0,0,wander
3,409.905,0,0,wander
3,409.803,0,0,wander
3,409.709,0,0,wander
3,409.628,0,0,wander
3,409.548,0,0,wander
3,409.467,0,0,wander
3,409.389,0,0,wander
3,409.314,0,0,wander
3,409.205,0,0,wander
3,409.083,0,0,wander
3,409.001,0,0,wander
3,408.925,0,0,wander
3,408.846,0,0,wander
3,408.759,0,0,wander
3,408.667,0,0,wander
3,408.584,0,0,wander
3,408.503,0,0,wander
3,408.421,0,0,wander
3,408.343,0,0,wander
3,408.273,0,0,wander
3,408.205,0,0,wander
3,408.126,0,0,wander
3,408.036,0,0,wander
3,407.952,0,0,wander
3,407.832,0,0,wander
3,407.747,0,0,wander
3,407.656,0,0,wander
3,407.561,0,0,wander
3,407.465,0,0,wander
3,407.342,0,0,wander
3,407.266,0,0,wander
3,407.148,0,0,wander
3,407.062,0,0,wander
3,406.962,0,0,wander
3,406.829,0,0,wander
3,406.736,0,0,wander
3,406.658,0,0,wander
3,406.574,0,0,wander
3,406.461,0,0,wander
3,406.386,0,0,wander
3,406.29,0,0,wander
3,406.206,0,0,wander
3,406.137,0,0,wander
3,406.022,0,0,wander
3,405.934,0,0,wander
3,405.816,0,0,wander
3,405.721,0,0,wander
3,405.641,0,0,wander
3,405.571,0,0,wander
3,405.496,0,0,wander
3,405.405,0,0,wander
3,405.319,0,0,wander
3,405.235,0,0,wander
3,405.169,0,0,wander
3,405.099,0,0,wander
3,405.034,0,0,wander
3,404.966,0,0,wander
3,404.883,0,0,wander
3,404.817,0,0,wander
3,404.725,0,0,wander
3,404.647,0,0,wander
3,404.57,0,0,wander
3,404.498,0,0,wander
3,404.431,0,0,wander
3,404.344,0,0,wander
3,404.267,0,0,wander
3,404.185,0,0,wander
3,404.116,0,0,wander
3,404.033,0,0,wander
3,403.967,0,0,wander
3,403.895,0,0,wander
3,403.802,0,0,wander
3,403.727,0,0,wander
3,403.644,0,0,wander
3,403.576,0,0,wander
3,403.507,0,0,wander
3,403.438,0,0,wander
3,403.363,0,0,wander
3,403.271,0,0,wander
3,403.19,0,0,wander
3,403.105,0,0,wander
3,403.031,0,0,wander
3,402.954,0,0,wander
3,402.879,0,0,wander
3,402.809,0,0,wander
3,402.716,0,0,wander
3,402.623,0,0,wander
3,402.526,0,0,wander
3,402.439,0,0,wander
3,402.299,0,0,wander
3,402.206,0,0,wander
3,402.063,0,0,wander
3,401.973,0,0,wander
3,401.882,0,0,wander
3,401.801,0,0,wander
3,401.676,0,0,wander
3,401.576,0,0,wander
3,401.446,0,0,wander
3,401.369,0,0,wander
3,401.254,0,0,wander
3,401.177,0,0,wander
3,401.056,0,0,wander
3,400.961,0,0,wander
3,400.832,0,0,wander
3,400.734,0,0,wander
3,400.612,0,0,wander
3,400.473,0,0,wander
3,400.398,0,0,wander
3,400.27,0,0,wander
3,400.191,0,0,wander
3,400.078,0,0,wander
3,400.008,0,0,wander
3,399.911,1,0,wander
3,399.824,1,0,wander
3,399.743,1,0,wander
3,399.657,1,0,wander
3,399.577,1,0,wander
3,399.487,1,0,wander
3,399.403,1,0,wander
3,399.313,1,0,wander
3,399.234,1,0,wander
3,399.124,1,0,wander
3,399.042,1,0,wander
3,398.964,1,0,wander
3,398.889,1,0,wander
3,398.814,1,0,wander
3,398.732,1,0,wander
3,398.642,1,0,wander
3,398.548,1,0,wander
3,398.462,1,0,wander
3,398.383,1,0,wander
3,398.302,1,0,wander
3,398.216,1,0,wander
3,398.123,1,0,wander
3,398.046,1,0,wander
3,397.953,1,0,wander
3,397.862,1,0,wander
3,397.783,1,0,wander
3,397.699,1,0,wander
3,397.603,1,0,wander
3,397.525,1,0,wander
3,397.448,1,0,wander
3,397.354,1,0,wander
3,397.264,1,0,wander
3,397.176,1,0,wander
3,397.103,1,0,wander
3,397.016,1,0,wander
3,396.94,1,0,wander
3,396.855,1,0,wander
3,396.77,1,0,wander
3,396.698,1,0,wander
3,396.62,1,0,wander
3,396.534,1,0,wander
3,396.448,1,0,wander
3,396.346,1,0,wander
3,396.26,1,0,wander
3,396.176,1,0,wander
3,396.04,1,0,wander
3,395.948,1,0,wander
3,395.78,1,0,wander
3,395.666,1,0,wander
3,395.562,1,0,wander
3,395.459,1,0,wander
3,395.364,1,0,wander
3,395.19,1,0,wander
3,395.097,1,0,wander
3,394.936,1,0,wander
3,394.853,1,0,wander
3,394.708,1,0,wander
3,394.608,1,0,wander
3,394.471,1,0,wander
3,394.331,1,0,wander
3,394.236,1,0,wander
3,394.158,1,0,wander
3,394.071,1,0,wander
3,393.963,1,0,wander
3,393.873,1,0,wander
3,393.774,1,0,wander
3,393.684,1,0,wander
3,393.6,1,0,wander
3,393.501,1,0,wander
3,393.42,1,0,wander
3,393.317,1,0,wander
3,393.217,1,0,wander
3,393.127,1,0,wander
3,393.036,1,0,wander
3,392.951,1,0,wander
3,392.861,1,0,wander
3,392.772,1,0,wander
3,392.681,1,0,wander
3,392.595,1,0,wander
3,392.514,1,0,wander
3,392.427,1,0,wander
3,392.335,1,0,wander
3,392.249,1,0,wander
3,392.157,1,0,wander
3,392.078,1,0,wander
3,391.97,1,0,wander
3,391.876,1,0,wander
3,391.78,1,0,wander
3,391.691,1,0,wander
3,391.603,1,0,wander
3,391.517,1,0,wander
3,391.442,1,0,wander
3,391.331,1,0,wander
3,391.233,1,0,wander
3,391.142,1,0,wander
3,391.049,1,0,wander
3,390.968,1,0,wander
3,390.888,1,0,wander
3,390.722,1,0,wander
3,390.626,1,0,wander
3,390.492,1,0,wander
3,390.399,1,0,wander
3,390.258,1,0,wander
3,390.169,1,0,wander
3,390.013,1,0,wander
3,389.91,1,0,wander
3,389.753,1,0,wander
3,389.64,1,0,wander
3,389.539,1,0,wander
3,389.407,1,0,wander
3,389.267,1,0,wander
3,389.128,1,0,wander
3,389.017,1,0,wander
3,388.851,1,0,wander
3,388.762,1,0,wander
3,388.627,1,0,wander
3,388.496,1,0,wander
3,388.395,1,0,wander
3,388.281,1,0,wander
3,388.17,1,0,wander
3,388.061,1,0,wander
3,387.885,1,0,wander
3,387.763,1,0,wander
3,387.64,1,0,wander
3,387.54,1,0,wander
3,387.442,1,0,wander
3,387.317,1,0,wander
3,387.218,1,0,wander
3,387.105,1,0,wander
3,387,1,0,wander
3,386.912,1,0,wander
3,386.822,1,0,wander
3,386.712,1,0,wander
3,386.611,1,0,wander
3,386.511,1,0,wander
3,386.417,1,0,wander
3,386.317,1,0,wander
3,386.227,1,0,wander
3,386.144,1,0,wander
3,386.027,1,0,wander
3,385.918,1,0,wander
3,385.82,1,0,wander
3,385.724,1,0,wander
3,385.628,1,0,wander
3,385.541,1,0,wander
3,385.441,1,0,wander
3,385.334,1,0,wander
3,385.241,1,0,wander
3,385.161,1,0,wander
3,385.076,1,0,wander
3,384.978,1,0,wander
3,384.889,1,0,wander
3,384.788,1,0,wander
3,384.694,1,0,wander
3,384.608,1,0,wander
3,384.527,1,0,wander
3,384.45,1,0,wander
3,384.352,1,0,wander
3,384.246,1,0,wander
3,384.131,1,0,wander
3,384.027,1,0,wander
3,383.948,1,0,wander
3,383.863,1,0,wander
3,383.784,1,0,wander
3,383.692,1,0,wander
3,383.607,1,0,wander
3,383.521,1,0,wander
3,383.42,1,0,wander
3,383.246,1,0,wander
3,383.161,1,0,wander
3,383.008,1,0,wander
3,382.926,1,0,wander
3,382.765,1,0,wander
3,382.666,1,0,wander
3,382.56,1,0,wander
3,382.45,1,0,wander
3,382.354,1,0,wander
3,382.185,1,0,wander
3,382.085,1,0,wander
3,381.93,1,0,wander
3,381.836,1,0,wander
3,381.724,1,0,wander
3,381.575,1,0,wander
3,381.47,1,0,wander
3,381.366,1,0,wander
3,381.283,1,0,wander
3,381.205,1,0,wander
3,381.122,1,0,wander
3,381.032,1,0,wander
3,380.95,1,0,wander
3,380.857,1,0,wander
3,380.769,1,0,wander
3,380.672,1,0,wander
3,380.6,1,0,wander
3,380.514,1,0,wander
3,380.422,1,0,wander
3,380.332,1,0,wander
3,380.229,1,0,wander
3,380.137,1,0,wander
3,380.062,1,0,wander
3,379.982,1,0,wander
3,379.895,1,0,wander
3,379.81,1,0,wander
3,379.724,1,0,wander
3,379.631,1,0,wander
3,379.547,1,0,wander
3,379.464,1,0,wander
3,379.382,1,0,wander
3,379.293,1,0,wander
3,379.2,1,0,wander
3,379.123,1,0,wander
3,379.015,1,0,wander
3,378.921,1,0,wander
3,378.85,1,0,wander
3,378.784,1,0,wander
3,378.713,1,0,wander
3,378.632,1,0,wander
3,378.554,1,0,wander
3,378.455,1,0,wander
3,378.366,1,0,wander
3,378.286,1,0,wander
3,378.154,1,0,wander
3,378.071,1,0,wander
3,377.919,1,0,wander
3,377.84,1,0,wander
3,377.694,1,0,wander
3,377.625,1,0,wander
3,377.493,1,0,wander
3,377.415,1,0,wander
3,377.269,1,0,wander
3,377.19,1,0,wander
3,377.046,1,0,wander
3,376.964,1,0,wander
3,376.834,1,0,wander
3,376.729,1,0,wander
3,376.591,1,0,wander
3,376.509,1,0,wander
3,376.38,1,0,wander
3,376.296,1,0,wander
3,376.18,1,0,wander
3,376.09,1,0,wander
3,375.989,1,0,wander
3,375.908,1,0,wander
3,375.782,1,0,wander
3,375.696,1,0,wander
3,375.608,1,0,wander
3,375.524,1,0,wander
3,375.449,1,0,wander
3,375.376,1,0,wander
3,375.307,1,0,wander
3,375.229,1,0,wander
3,375.141,1,0,wander
3,375.068,1,0,wander
3,374.999,1,0,wander
3,374.916,1,0,wander
3,374.85,1,0,wander
3,374.776,1,0,wander
3,374.696,1,0,wander
3,374.615,1,0,wander
3,374.539,1,0,wander
3,374.476,1,0,wander
3,374.411,1,0,wander
3,374.338,1,0,wander
3,374.269,1,0,wander
3,374.195,1,0,wander
3,374.123,1,0,wander
3,374.033,1,0,wander
3,373.963,1,0,wander
3,373.892,1,0,wander
3,373.83,1,0,wander
3,373.764,1,0,wander
3,373.697,1,0,wander
3,373.626,1,0,wander
3,373.55,1,0,wander
3,373.491,1,0,wander
3,373.421,1,0,wander
3,373.339,1,0,wander
3,373.257,1,0,wander
3,373.182,1,0,wander
3,373.108,1,0,wander
3,372.998,1,0,wander
3,372.877,1,0,wander
3,372.8,1,0,wander
3,372.695,1,0,wander
3,372.607,1,0,wander
3,372.493,1,0,wander
3,372.414,1,0,wander
3,372.333,1,0,wander
3,372.253,1,0,wander
3,372.174,1,0,wander
3,372.075,1,0,wander
3,371.998,1,0,wander
3,371.908,1,0,wander
3,371.833,1,0,wander
3,371.74,1,0,wander
3,371.668,1,0,wander
3,371.57,1,0,wander
3,371.461,1,0,wander
3,371.383,1,0,wander
3,371.303,1,0,wander
3,371.222,1,0,wander
3,371.126,1,0,wander
3,371.066,1,0,wander
3,371.013,1,0,wander
3,370.957,1,0,wander
3,370.893,1,0,wander
3,370.827,1,0,wander
3,370.745,1,0,wander
3,370.681,1,0,wander
3,370.62,1,0,wander
3,370.564,1,0,wander
3,370.506,1,0,wander
3,370.451,1,0,wander
3,370.392,1,0,wander
3,370.332,1,0,wander
3,370.272,1,0,wander
3,370.211,1,0,wander
3,370.143,1,0,wander
3,370.087,1,0,wander
3,370.025,1,0,wander
3,369.96,1,0,wander
3,369.887,1,0,wander
3,369.824,1,0,wander
3,369.766,1,0,wander
3,369.71,1,0,wander
3,369.652,1,0,wander
3,369.595,1,0,wander
3,369.539,1,0,wander
3,369.466,1,0,wander
3,369.415,1,0,wander
3,369.36,1,0,wander
3,369.299,1,0,wander
3,369.251,1,0,wander
3,369.201,1,0,wander
3,369.138,1,0,wander
3,369.061,1,0,wander
3,369.005,1,0,wander
3,368.947,1,0,wander
3,368.891,1,0,wander
3,368.835,1,0,wander
3,368.777,1,0,wander
3,368.709,1,0,wander
3,368.647,1,0,wander
3,368.598,1,0,wander
3,368.548,1,0,wander
3,368.493,1,0,wander
3,368.444,1,0,wander
3,368.386,1,0,wander
3,368.317,1,0,wander
3,368.26,1,0,wander
3,368.21,1,0,wander
3,368.156,1,0,wander
3,368.109,1,0,wander
3,368.063,1,0,wander
3,368.006,1,0,wander
3,367.945,1,0,wander
3,367.872,1,0,wander
3,367.778,1,0,wander
3,367.726,1,0,wander
3,367.656,1,0,wander
3,367.592,1,0,wander
3,367.512,1,0,wander
3,367.447,1,0,wander
3,367.352,1,0,wander
3,367.295,1,0,wander
3,367.183,1,0,wander
3,367.097,1,0,wander
3,367.03,1,0,wander
3,366.97,1,0,wander
3,366.909,1,0,wander
3,366.854,1,0,wander
3,366.794,1,0,wander
3,366.719,1,0,wander
3,366.646,1,0,wander
3,366.576,1,0,wander
3,366.514,1,0,wander
3,366.458,1,0,wander
3,366.408,1,0,wander
3,366.353,1,0,wander
3,366.274,1,0,wander
3,366.209,1,0,wander
3,366.139,1,0,wander
3,366.081,1,0,wander
3,366.031,1,0,wander
3,365.972,1,0,wander
3,365.902,1,0,wander
3,365.823,1,0,wander
3,365.761,1,0,wander
3,365.697,1,0,wander
3,365.646,1,0,wander
3,365.591,1,0,wander
3,365.533,1,0,wander
3,365.472,1,0,wander
3,365.393,1,0,wander
3,365.319,1,0,wander
3,365.254,1,0,wander
3,365.188,1,0,wander
3,365.12,1,0,wander
3,365.054,1,0,wander
3,364.977,1,0,wander
3,364.905,1,0,wander
3,364.848,1,0,wander
3,364.786,1,0,wander
3,364.722,1,0,wander
3,364.661,1,0,wander
3,364.599,1,0,wander
3,364.53,1,0,wander
3,364.432,1,0,wander
3,364.33,1,0,wander
3,364.265,1,0,wander
3,364.177,1,0,wander
3,364.113,1,0,wander
3,364.012,1,0,wander
3,363.941,1,0,wander
3,363.838,1,0,wander
3,363.771,1,0,wander
3,363.653,1,0,wander
3,363.585,1,0,wander
3,363.477,1,0,wander
3,363.378,1,0,wander
3,363.307,1,0,wander
3,363.203,1,0,wander
3,363.129,1,0,wander
3,363.021,1,0,wander
3,362.926,1,0,wander
3,362.821,1,0,wander
3,362.76,1,0,wander
3,362.644,1,0,wander
3,362.55,1,0,wander
3,362.43,1,0,wander
3,362.353,1,0,wander
3,362.294,1,0,wander
3,362.232,1,0,wander
3,362.152,1,0,wander
3,362.068,1,0,wander
3,361.995,1,0,wander
3,361.933,1,0,wander
3,361.867,1,0,wander
3,361.791,1,0,wander
3,361.72,1,0,wander
3,361.634,1,0,wander
3,361.56,1,0,wander
3,361.5,1,0,wander
3,361.439,1,0,wander
3,361.374,1,0,wander
3,361.308,1,0,wander
3,361.249,1,0,wander
3,361.19,1,0,wander
3,361.122,1,0,wander
3,361.037,1,0,wander
3,360.961,1,0,wander
3,360.894,1,0,wander
3,360.825,1,0,wander
3,360.754,1,0,wander
3,360.681,1,0,wander
3,360.617,1,0,wander
3,360.542,1,0,wander
3,360.476,1,0,wander
3,360.41,1,0,wander
3,360.334,1,0,wander
3,360.26,1,0,wander
3,360.185,1,0,wander
3,360.121,1,0,wander
3,360.045,1,0,wander
3,359.966,1,0,wander
3,359.888,1,0,wander
3,359.808,1,0,wander
3,359.735,1,0,wander
3,359.602,1,0,wander
3,359.532,1,0,wander
3,359.405,1,0,wander
3,359.33,1,0,wander
3,359.205,1,0,wander
3,359.121,1,0,wander
3,359,1,0,wander
3,358.918,1,0,wander
3,358.782,1,0,wander
3,358.641,1,0,wander
3,358.561,1,0,wander
3,358.465,1,0,wander
3,358.351,1,0,wander
3,358.255,1,0,wander
3,358.141,1,0,wander
3,358.047,1,0,wander
3,357.947,1,0,wander
3,357.861,1,0,wander
3,357.702,1,0,wander
3,357.602,1,0,wander
3,357.517,1,0,wander
3,357.399,1,0,wander
3,357.316,1,0,wander
3,357.237,1,0,wander
3,357.126,1,0,wander
3,357.044,1,0,wander
3,356.967,1,0,wander
3,356.886,1,0,wander
3,356.799,1,0,wander
3,356.722,1,0,wander
3,356.642,1,0,wander
3,356.543,1,0,wander
3,356.453,1,0,wander
3,356.365,1,0,wander
3,356.283,1,0,wander
3,356.209,1,0,wander
3,356.131,1,0,wander
3,356.055,1,0,wander
3,355.984,1,0,wander
3,355.874,1,0,wander
3,355.801,1,0,wander
3,355.716,1,0,wander
3,355.615,1,0,wander
3,355.534,1,0,wander
3,355.463,1,0,wander
3,355.389,1,0,wander
3,355.294,1,0,wander
3,355.21,1,0,wander
3,355.137,1,0,wander
3,355.05,1,0,wander
3,354.978,1,0,wander
3,354.902,1,0,wander
3,354.817,1,0,wander
3,354.73,1,0,wander
3,354.622,1,0,wander
3,354.536,1,0,wander
3,354.459,1,0,wander
3,354.385,1,0,wander
3,354.306,1,0,wander
3,354.219,1,0,wander
3,354.133,1,0,wander
3,353.988,1,0,wander
3,353.912,1,0,wander
3,353.787,1,0,wander
3,353.687,1,0,wander
3,353.568,1,0,wander
3,353.487,1,0,wander
3,353.334,1,0,wander
3,353.208,1,0,wander
3,353.109,1,0,wander
3,352.981,1,0,wander
3,352.873,1,0,wander
3,352.75,1,0,wander
3,352.657,1,0,wander
3,352.519,1,0,wander
3,352.428,1,0,wander
3,352.271,1,0,wander
3,352.159,1,0,wander
3,352.053,1,0,wander
3,351.919,1,0,wander
3,351.834,1,0,wander
3,351.695,1,0,wander
3,351.613,1,0,wander
3,351.457,1,0,wander
3,351.372,1,0,wander
3,351.293,1,0,wander
3,351.215,1,0,wander
3,351.127,1,0,wander
3,351.043,1,0,wander
3,350.951,1,0,wander
3,350.853,1,0,wander
3,350.763,1,0,wander
3,350.671,1,0,wander
3,350.582,1,0,wander
3,350.497,1,0,wander
3,350.404,1,0,wander
3,350.316,1,0,wander
3,350.225,1,0,wander
3,350.142,1,0,wander
3,350.06,1,0,wander
3,349.979,1,0,wander
3,349.906,1,0,wander
3,349.815,1,0,wander
3,349.727,1,0,wander
3,349.645,1,0,wander
3,349.552,1,0,wander
3,349.467,1,0,wander
3,349.394,1,0,wander
3,349.307,1,0,wander
3,349.228,1,0,wander
3,349.154,1,0,wander
3,349.079,1,0,wander
3,348.983,1,0,wander
3,348.879,1,0,wander
3,348.792,1,0,wander
3,348.703,1,0,wander
3,348.618,1,0,wander
3,348.537,1,0,wander
3,348.453,1,0,wander
3,348.372,1,0,wander
3,348.273,1,0,wander
3,348.181,1,0,wander
3,348.107,1,0,wander
3,348.019,1,0,wander
3,347.883,1,0,wander
3,347.803,1,0,wander
3,347.653,1,0,wander
3,347.542,1,0,wander
3,347.446,1,0,wander
3,347.323,1,0,wander
3,347.226,1,0,wander
3,347.072,1,0,wander
3,346.987,1,0,wander
3,346.867,1,0,wander
3,346.779,1,0,wander
3,346.66,1,0,wander
3,346.567,1,0,wander
3,346.415,1,0,wander
3,346.321,1,0,wander
3,346.223,1,0,wander
3,346.122,1,0,wander
3,346.017,1,0,wander
3,345.919,1,0,wander
3,345.811,1,0,wander
3,345.663,1,0,wander
3,345.573,1,0,wander
3,345.487,1,0,wander
3,345.416,1,0,wander
3,345.332,1,0,wander
3,345.222,1,0,wander
3,345.132,1,0,wander
3,345.059,1,0,wander
3,344.982,1,0,wander
3,344.903,1,0,wander
3,344.83,1,0,wander
3,344.751,1,0,wander
3,344.656,1,0,wander
3,344.559,1,0,wander
3,344.461,1,0,wander
3,344.377,1,0,wander
3,344.303,1,0,wander
3,344.228,1,0,wander
3,344.147,1,0,wander
3,344.049,1,0,wander
3,343.95,1,0,wander
3,343.871,1,0,wander
3,343.8,1,0,wander
3,343.717,1,0,wander
3,343.642,1,0,wander
3,343.571,1,0,wander
3,343.495,1,0,wander
3,343.4,1,0,wander
3,343.31,1,0,wander
3,343.239,1,0,wander
3,343.17,1,0,wander
3,343.1,1,0,wander
3,343.028,1,0,wander
3,342.946,1,0,wander
3,342.844,1,0,wander
3,342.756,1,0,wander
3,342.674,1,0,wander
3,342.598,1,0,wander
3,342.521,1,0,wander
3,342.441,1,0,wander
3,342.364,1,0,wander
3,342.288,1,0,wander
3,342.208,1,0,wander
3,342.142,1,0,wander
3,342.072,1,0,wander
3,342.001,1,0,wander
3,341.93,1,0,wander
3,341.853,1,0,wander
3,341.769,1,0,wander
3,341.693,1,0,wander
3,341.61,1,0,wander
3,341.529,1,0,wander
3,341.457,1,0,wander
3,341.384,1,0,wander
3,341.299,1,0,wander
3,341.221,1,0,wander
3,341.139,1,0,wander
3,341.059,1,0,wander
3,340.975,1,0,wander
3,340.909,1,0,wander
3,340.844,1,0,wander
3,340.764,1,0,wander
3,340.679,1,0,wander
3,340.593,1,0,wander
3,340.521,1,0,wander
3,340.452,1,0,wander
3,340.38,1,0,wander
3,340.304,1,0,wander
3,340.23,1,0,wander
3,340.149,1,0,wander
3,340.074,1,0,wander
3,340.012,1,0,wander
3,339.942,1,0,wander
3,339.868,1,0,wander
3,339.806,1,0,wander
3,339.737,1,0,wander
3,339.653,1,0,wander
3,339.573,1,0,wander
3,339.495,1,0,wander
3,339.414,1,0,wander
3,339.328,1,0,wander
3,339.259,1,0,wander
3,339.185,1,0,wander
3,339.105,1,0,wander
3,339.027,1,0,wander
3,338.947,1,0,wander
3,338.887,1,0,wander
3,338.834,1,0,wander
3,338.778,1,0,wander
3,338.704,1,0,wander
3,338.627,1,0,wander
3,338.547,1,0,wander
3,338.483,1,0,wander
3,338.414,1,0,wander
3,338.339,1,0,wander
3,338.267,1,0,wander
3,338.187,1,0,wander
3,338.1,1,0,wander
3,338.029,1,0,wander
3,337.966,1,0,wander
3,337.886,1,0,wander
3,337.818,1,0,wander
3,337.743,1,0,wander
3,337.672,1,0,wander
3,337.607,1,0,wander
